X,Y,Z,G,S,AVG
-80,1112,140,1123,0,1218
-144,1052,176,1076,0,1218
-144,1060,140,1078,1078,1218
-176,1072,224,1109,0,1218
-188,1060,284,1113,0,1218
-228,1120,316,1185,0,1218
-272,1232,320,1301,0,1218
-288,1252,248,1308,0,1218
-276,1292,128,1327,0,1218
-436,1532,112,1596,0,1218
-372,1212,60,1269,0,1218
-320,1328,-4,1366,0,1218
-288,1220,-32,1253,0,1218
-240,1200,44,1224,0,1218
-208,1252,12,1269,0,1218
-124,1264,-8,1270,0,1218
-128,1200,60,1208,0,1218
-80,1084,96,1091,0,1218
-64,1072,156,1085,0,1218
-16,1028,108,1033,0,1218
12,1036,128,1043,0,1218
-4,1004,176,1019,0,1218
12,1200,172,1212,0,1218
-72,1328,156,1339,0,1218
-80,1276,204,1294,0,1218
-116,1472,196,1489,0,1218
-52,1308,156,1318,0,1218
-52,1080,176,1095,0,1218
-92,1068,176,1086,0,1218
-144,1092,176,1115,1115,1218
-208,1176,236,1217,1115,1218
-256,1048,260,1109,0,1218
-264,1060,280,1127,0,1218
-180,1388,240,1420,0,1218
-392,1304,124,1367,0,1218
-404,1400,76,1459,0,1218
-552,1292,184,1416,0,1218
-372,1152,120,1216,0,1218
-356,1420,12,1463,0,1218
-272,1496,32,1520,0,1256
-208,1360,68,1377,0,1256
-144,1376,16,1383,0,1256
-52,1312,-16,1313,0,1256
36,1164,32,1164,0,1256
-16,1036,152,1047,0,1256
48,944,184,962,962,1256
80,880,152,896,0,1256
68,864,160,881,0,1256
32,1004,224,1029,0,1256
-32,1504,128,1509,0,1256
-252,1688,152,1713,0,1256
-220,1628,160,1650,0,1256
-84,1452,64,1455,0,1256
-96,1088,-64,1094,0,1256
-196,944,28,964,0,1256
-188,960,36,978,978,1256
-180,1084,60,1100,0,1256
-196,976,228,1021,0,1256
-176,960,248,1007,0,1256
-244,1200,152,1233,0,1256
-288,1264,64,1297,0,1256
-348,1484,60,1525,0,1256
-528,1344,228,1461,0,1256
-372,1232,156,1296,0,1256
-372,1436,112,1487,0,1244
-288,1340,280,1398,0,1244
-192,1336,272,1376,0,1244
-128,1356,160,1371,0,1244
-64,1312,204,1329,0,1244
124,1116,176,1136,0,1244
-16,864,140,875,0,1244
76,888,216,917,917,1244
76,892,160,909,0,1244
24,1020,204,1040,0,1244
-32,1216,224,1236,0,1244
-8,1828,88,1830,0,1244
-244,1504,124,1528,0,1244
-224,1592,160,1615,0,1244
-96,1308,-36,1312,0,1244
-16,992,16,992,0,1244
-100,920,36,926,0,1244
-136,940,24,950,950,1244
-144,972,76,985,0,1244
-168,988,224,1026,0,1244
-164,1008,304,1065,0,1244
-180,1148,312,1203,0,1244
-288,1316,280,1375,0,1244
-276,1292,156,1330,0,1244
-452,1532,224,1612,0,1244
-508,1180,240,1306,0,1267
-400,1356,92,1416,0,1267
-324,1436,132,1478,0,1267
-208,1344,192,1373,0,1267
-196,1376,208,1405,0,1267
-116,1404,124,1414,0,1267
-68,1260,144,1270,0,1267
-52,1072,184,1088,0,1267
60,984,192,1004,0,1267
32,896,160,910,910,1267
56,876,156,891,0,1267
-4,992,204,1012,0,1267
-4,1232,140,1239,0,1267
-100,1484,92,1490,0,1267
-176,1472,156,1490,0,1267
-224,1604,304,1647,0,1267
-116,1304,192,1323,0,1267
-100,992,100,1002,0,1267
-224,1068,120,1097,0,1267
-328,1148,156,1204,1204,1267
-328,1088,268,1167,0,1267
-272,992,272,1063,0,1267
-256,1164,236,1214,0,1267
-288,1228,184,1274,0,1267
-352,1124,152,1187,0,1267
-464,1436,120,1513,0,1258
-452,1248,124,1333,0,1258
-448,1560,44,1623,0,1258
-304,1656,-80,1685,0,1258
-136,1340,-52,1347,0,1258
-160,1296,48,1306,0,1258
-124,1292,12,1297,0,1258
