G,T,D,S
2318,230.0,0,0
1895,230.0,0,0
1741,230.0,0,0
2411,230.0,0,0
2638,230.0,0,2638
2390,230.0,897,0
2156,230.0,0,0
2066,230.0,0,0
2175,230.0,0,0
2082,230.0,109,0
2156,230.0,0,0
2411,230.0,0,0
2660,230.0,0,2660
2636,230.0,578,0
2307,230.0,0,0
2036,230.0,0,0
1997,230.0,0,0
2203,230.0,0,0
1834,230.0,206,0
2217,230.0,0,0
2368,230.0,0,0
2397,230.0,0,2397
2118,230.0,563,0
2236,230.0,0,0
1960,230.0,118,0
1908,230.0,0,0
1918,230.0,0,0
2266,230.0,0,0
2864,230.0,0,2864
2807,230.0,956,0
2425,230.0,0,0
2173,230.0,0,0
2180,230.0,0,0
1973,230.0,7,0
1864,230.0,0,0
1585,230.0,0,0
2142,230.0,0,0
2499,230.0,0,2499
2209,230.0,914,0
1924,230.0,0,0
2015,230.0,0,0
2096,230.0,0,0
2157,230.0,0,0
2156,230.0,233,0
2287,230.0,0,0
2691,230.0,0,2691
2473,230.0,535,0
2277,230.0,0,0
2181,230.0,0,0
2238,230.0,0,0
2088,230.0,57,0
1696,230.0,0,0
1571,230.0,0,0
2287,230.0,0,0
2593,230.0,0,2593
2224,230.0,1022,0
1998,230.0,0,0
2199,230.0,0,0
2365,230.0,0,0
2325,230.0,367,0
2202,230.0,0,0
2601,230.0,0,2601
2267,230.0,399,0
1943,230.0,0,0
2001,230.0,0,0
2242,230.0,0,0
2200,230.0,299,0
1759,230.0,0,0
1413,230.0,0,0
1924,230.0,0,0
2358,230.0,0,2358
2327,200.0,945,0
2092,200.0,0,0
2162,200.0,0,0
2110,200.0,70,0
1974,200.0,0,0
2003,200.0,0,0
2215,200.0,0,0
2434,200.0,0,2434
2014,230.0,460,0
1677,230.0,0,0
1690,230.0,0,0
1959,230.0,0,0
1852,230.0,282,0
1784,230.0,0,0
1502,230.0,0,0
1847,230.0,0,1847
1781,230.0,345,0
1780,230.0,0,0
1698,230.0,0,0
1987,230.0,0,0
2045,230.0,0,0
2156,230.0,0,0
2218,230.0,0,2218
2149,200.0,520,0
2397,200.0,0,0
2038,200.0,248,0
1743,200.0,0,0
1861,200.0,0,0
2088,200.0,0,2088
1852,230.0,345,0
1567,230.0,0,0
1255,230.0,0,0
1774,230.0,0,0
1994,230.0,0,0
1939,230.0,739,0
1761,230.0,0,0
1950,230.0,0,0
2059,230.0,0,0
2064,230.0,0,0
2140,230.0,0,0
2296,230.0,0,0
2492,230.0,0,2492
2037,200.0,731,0
1670,200.0,0,0
1658,200.0,0,0
1884,200.0,0,0
1791,200.0,226,0
1361,200.0,0,0
1252,200.0,0,0
1538,200.0,0,0
1911,200.0,0,0
2042,200.0,0,2042
1963,230.0,790,0
1834,230.0,0,0
2207,230.0,0,0
2269,230.0,0,0
2149,230.0,435,0
2112,230.0,0,0
2013,230.0,0,0
2366,230.0,0,2366
2197,230.0,353,0
1818,230.0,0,0
1678,230.0,0,0
1847,230.0,0,0
1768,230.0,169,0
1673,230.0,0,0
1481,230.0,0,0
1568,230.0,0,0
1983,230.0,0,0
2071,230.0,0,2071
1983,200.0,590,0
1817,200.0,0,0
2218,200.0,0,0
2263,200.0,0,0
