G,T,D,S
1972,230.0,776,0
1440,230.0,0,0
1219,230.0,0,0
1045,230.0,0,0
910,230.0,0,0
887,230.0,0,0
928,230.0,0,0
1043,230.0,0,0
1202,230.0,0,0
1487,230.0,0,0
1567,230.0,0,0
1840,230.0,0,0
1883,230.0,0,1883
1484,130.0,996,0
1412,130.0,0,0
1247,130.0,0,0
1385,130.0,0,0
1468,130.0,0,0
1552,130.0,0,1552
996,200.0,305,0
1226,200.0,0,0
1486,200.0,0,0
1457,200.0,490,0
1214,200.0,0,0
1885,200.0,0,0
2266,200.0,0,2266
2203,130.0,1052,0
1816,130.0,0,0
1307,130.0,0,0
937,130.0,0,0
827,130.0,0,0
908,130.0,0,0
857,130.0,0,0
1353,130.0,0,0
1699,130.0,0,0
1837,130.0,0,1837
1808,200.0,980,0
1780,200.0,0,0
1594,200.0,0,0
1239,200.0,0,0
1230,200.0,0,0
1247,200.0,0,0
1258,200.0,0,0
1297,200.0,0,0
1352,200.0,0,0
1320,200.0,122,0
1710,200.0,0,0
1771,200.0,0,1771
1715,200.0,451,0
2464,200.0,0,0
2499,200.0,0,0
1820,200.0,784,0
1347,200.0,0,0
1070,200.0,0,0
870,200.0,0,0
842,200.0,0,0
945,200.0,0,0
795,200.0,0,0
999,200.0,0,0
1516,200.0,0,1516
1438,130.0,721,0
2306,130.0,0,0
2211,130.0,868,0
1608,130.0,0,0
1342,130.0,0,0
1461,130.0,0,0
1480,130.0,0,1480
1410,200.0,138,0
1308,200.0,0,0
1298,200.0,0,0
1455,200.0,0,0
1768,200.0,0,0
1530,200.0,470,0
1935,200.0,0,0
2514,200.0,0,2514
2041,130.0,984,0
1698,130.0,0,0
1342,130.0,0,0
1049,130.0,0,0
888,130.0,0,0
840,130.0,0,0
952,130.0,0,0
1039,130.0,0,0
1530,130.0,0,1530
1368,200.0,690,0
1940,200.0,0,0
2120,200.0,0,0
1575,200.0,752,0
1518,200.0,0,0
1463,200.0,0,0
1468,200.0,0,0
1464,200.0,5,0
1395,200.0,0,0
1414,200.0,0,0
1417,200.0,0,0
1540,200.0,0,0
1776,200.0,0,1776
1679,130.0,381,0
2454,130.0,0,0
2354,130.0,775,0
1950,130.0,0,0
1623,130.0,0,0
1255,130.0,0,0
1015,130.0,0,0
918,130.0,0,0
836,130.0,0,0
923,130.0,0,0
997,130.0,0,0
1586,130.0,0,0
1606,130.0,0,0
2240,130.0,0,2240
2057,130.0,1404,0
1394,130.0,0,0
1533,130.0,0,0
1629,130.0,0,0
1700,130.0,0,0
1585,130.0,306,0
1374,130.0,0,0
1214,130.0,0,0
1243,130.0,0,0
1686,130.0,0,0
1852,130.0,0,1852
1670,230.0,638,0
2152,230.0,0,0
2370,230.0,0,0
2054,230.0,700,0
1646,230.0,0,0
1194,230.0,0,0
860,230.0,0,0
768,230.0,0,0
773,230.0,0,0
978,230.0,0,0
1178,230.0,0,0
1596,230.0,0,1596
1549,130.0,828,0
2389,130.0,0,0
2027,130.0,840,0
1582,130.0,0,0
1489,130.0,0,0
1468,130.0,0,0
1421,130.0,0,0
1385,130.0,0,0
1305,130.0,0,0
1362,130.0,0,0
1340,130.0,57,0
1607,130.0,0,0
1712,130.0,0,0
1872,130.0,0,0
2512,130.0,0,2512
2188,200.0,1172,0
1805,200.0,0,0
1478,200.0,0,0
1157,200.0,0,0
924,200.0,0,0
818,200.0,0,0
789,200.0,0,0
945,200.0,0,0
1157,200.0,0,0
1639,200.0,0,0
1933,200.0,0,0
2646,200.0,0,2646
1939,230.0,1857,0
1712,230.0,0,0
1445,230.0,0,0
1373,230.0,0,0
