G,T,D,S
1285,200.0,0,0
1387,200.0,0,0
1407,200.0,0,0
1638,200.0,0,1638
1328,200.0,697,0
1160,200.0,0,0
1122,200.0,0,0
1085,200.0,0,0
1044,200.0,0,0
946,200.0,0,0
990,200.0,0,0
1292,200.0,0,0
1311,200.0,0,0
1535,200.0,0,1535
1429,200.0,589,0
1432,200.0,0,0
1586,200.0,0,0
1367,200.0,157,0
1277,200.0,0,0
1319,200.0,0,0
1375,200.0,0,0
1186,200.0,98,0
1021,200.0,0,0
887,200.0,0,0
813,200.0,0,0
791,200.0,0,0
1079,200.0,0,0
1661,200.0,0,1661
1615,200.0,870,0
1800,200.0,0,0
1587,200.0,185,0
1115,200.0,0,0
1006,200.0,0,0
1038,200.0,0,0
1097,200.0,0,0
969,200.0,91,0
985,200.0,0,0
1163,200.0,0,0
1392,200.0,0,0
1430,200.0,0,0
1605,200.0,0,1605
1263,200.0,636,0
1626,200.0,0,0
1517,200.0,363,0
1392,200.0,0,0
1365,200.0,0,0
1307,200.0,0,0
1165,200.0,0,0
1010,200.0,0,0
946,200.0,0,0
915,200.0,0,0
955,200.0,0,0
1018,200.0,0,0
1244,200.0,0,0
1504,200.0,0,1504
1375,200.0,589,0
1551,200.0,0,0
1314,200.0,176,0
1144,200.0,0,0
1068,200.0,0,0
1034,200.0,0,0
1104,200.0,0,0
1092,200.0,70,0
1124,200.0,0,0
1300,200.0,0,0
1385,200.0,0,0
1444,200.0,0,0
1544,200.0,0,1544
1163,200.0,452,0
1413,200.0,0,0
1404,200.0,250,0
1326,200.0,0,0
1338,200.0,0,0
1334,200.0,12,0
1181,200.0,0,0
1056,200.0,0,0
1054,200.0,0,0
977,200.0,0,0
985,200.0,0,0
954,200.0,8,0
1261,200.0,0,0
1499,200.0,0,1499
1455,130.0,545,0
1467,130.0,0,0
1202,130.0,12,0
1001,130.0,0,0
958,130.0,0,0
1064,130.0,0,0
1151,130.0,0,0
1168,130.0,0,1168
1163,200.0,210,0
1262,200.0,0,0
1338,200.0,0,0
1257,200.0,175,0
1535,200.0,0,0
1270,200.0,278,0
1416,200.0,0,0
1495,200.0,0,1495
1371,130.0,225,0
1211,130.0,0,0
1226,130.0,0,0
1120,130.0,15,0
1010,130.0,0,0
895,130.0,0,0
957,130.0,0,0
1091,130.0,0,0
1122,130.0,0,0
1425,130.0,0,0
1473,130.0,0,1473
1464,130.0,578,0
1525,130.0,0,0
1112,130.0,61,0
945,130.0,0,0
916,130.0,0,0
1082,130.0,0,0
1085,130.0,0,0
1132,130.0,0,0
1199,130.0,0,0
1263,130.0,0,1263
1244,200.0,347,0
1476,200.0,0,0
1425,200.0,232,0
1407,200.0,0,0
1572,200.0,0,0
1426,200.0,165,0
1234,200.0,0,0
1224,200.0,0,0
1182,200.0,0,0
1077,200.0,0,0
1015,200.0,0,0
1035,200.0,0,0
1032,200.0,20,0
975,200.0,0,0
1099,200.0,0,0
1382,200.0,0,1382
1288,130.0,407,0
1482,130.0,0,0
1452,130.0,194,0
1151,130.0,0,0
1033,130.0,0,0
1111,130.0,0,0
1134,130.0,0,0
1075,130.0,101,0
1142,130.0,0,0
1218,130.0,0,0
1286,130.0,0,0
1380,130.0,0,0
1464,130.0,0,1464
1314,130.0,389,0
1498,130.0,0,0
1340,130.0,184,0
1232,130.0,0,0
1291,130.0,0,0
1288,130.0,59,0
1171,130.0,0,0
1040,130.0,0,0
