G,T,D,S
966,230.0,0,0
935,230.0,0,0
979,230.0,0,0
1137,230.0,0,0
1275,230.0,0,0
1391,230.0,0,0
1562,230.0,0,1562
973,200.0,627,0
986,200.0,0,0
1255,200.0,0,0
1038,200.0,282,0
1016,200.0,0,0
999,200.0,0,0
1041,200.0,0,0
1191,200.0,0,0
1139,200.0,192,0
1133,200.0,0,0
1335,200.0,0,0
1465,200.0,0,0
1488,200.0,0,0
1113,200.0,355,0
1191,200.0,0,0
1221,200.0,0,0
1052,200.0,108,0
937,200.0,0,0
914,200.0,0,0
913,200.0,0,0
903,200.0,0,0
1026,200.0,0,0
1186,200.0,0,0
1322,200.0,0,0
1417,200.0,0,0
1558,200.0,0,1558
866,130.0,655,0
1081,130.0,0,0
1186,130.0,0,0
995,130.0,320,0
1030,130.0,0,0
1015,130.0,35,0
1085,130.0,0,0
1101,130.0,0,0
1080,130.0,86,0
1228,130.0,0,1228
1183,230.0,148,0
1320,230.0,0,0
1472,230.0,0,0
1103,230.0,289,0
1322,230.0,0,0
1355,230.0,0,1355
1138,130.0,252,0
955,130.0,0,0
936,130.0,0,0
924,130.0,0,0
921,130.0,0,0
1020,130.0,0,0
1206,130.0,0,0
1301,130.0,0,0
1463,130.0,0,1463
1362,200.0,542,0
885,200.0,0,0
1233,200.0,0,0
1113,200.0,348,0
987,200.0,0,0
1011,200.0,0,0
1002,200.0,24,0
1066,200.0,0,0
1086,200.0,0,0
1227,200.0,0,1227
1217,200.0,225,0
1235,200.0,0,0
1456,200.0,0,0
1277,200.0,239,0
1036,200.0,0,0
1398,200.0,0,1398
1283,130.0,362,0
1013,130.0,0,0
980,130.0,0,0
946,130.0,0,0
951,130.0,0,0
937,130.0,0,0
1046,130.0,0,0
1238,130.0,0,0
1326,130.0,0,0
1503,130.0,0,1503
1096,200.0,566,0
987,200.0,0,0
1293,200.0,0,0
1155,200.0,306,0
1044,200.0,0,0
1011,200.0,0,0
1034,200.0,0,0
1070,200.0,0,0
1142,200.0,0,0
1251,200.0,0,1251
1177,200.0,240,0
1190,200.0,0,0
1422,200.0,0,0
1320,200.0,245,0
1032,200.0,0,0
1438,200.0,0,1438
1287,130.0,406,0
1142,130.0,0,0
1002,130.0,0,0
908,130.0,0,0
899,130.0,0,0
905,130.0,0,0
1018,130.0,0,0
1204,130.0,0,0
1373,130.0,0,0
1667,130.0,0,1667
1198,200.0,768,0
876,200.0,0,0
1262,200.0,0,0
1202,200.0,386,0
1011,200.0,0,0
1007,200.0,0,0
950,200.0,0,0
1058,200.0,0,0
1081,200.0,0,0
1164,200.0,0,0
1260,200.0,0,0
1319,200.0,0,0
1652,200.0,0,1652
1224,230.0,702,0
1141,230.0,0,0
1331,230.0,0,0
1161,230.0,190,0
954,230.0,0,0
922,230.0,0,0
908,230.0,0,0
940,230.0,0,0
978,230.0,0,0
1110,230.0,0,0
1271,230.0,0,0
1339,230.0,0,0
1498,230.0,0,1498
1189,230.0,590,0
857,230.0,0,0
1221,230.0,0,0
1133,230.0,364,0
1046,230.0,0,0
1022,230.0,0,0
1032,230.0,0,0
1069,230.0,0,0
1086,230.0,0,0
1127,230.0,0,0
1315,230.0,0,0
1430,230.0,0,0
1581,230.0,0,1581
1105,200.0,559,0
1225,200.0,0,0
1290,200.0,0,0
1080,200.0,185,0
956,200.0,0,0
946,200.0,0,0
962,200.0,0,0
954,200.0,0,0
1020,200.0,0,0
1167,200.0,0,0
1281,200.0,0,0
1431,200.0,0,0
1530,200.0,0,1530
864,200.0,576,0
965,200.0,0,0
1256,200.0,0,0
1052,200.0,392,0
1068,200.0,0,0
1050,200.0,16,0
1117,200.0,0,0
1147,200.0,0,0
